#Gene id	Chr	Start	End	Brief description
LSAT_V11C100022370	1	68295013	68296244	formyltetrahydrofolate deformylase 1, mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C100022380	1	68337466	68342791	phosphatidate phosphatase PAH1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022390	1	68348284	68353277	uncharacterized LOC111887542 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022400	1	68388127	68394611	putative pectate lyase 11 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022410	1	68428931	68432082	-
LSAT_V11C100022420	1	68492531	68495438	-
LSAT_V11C100022430	1	68683993	68686562	Other Designations: LOW QUALITY PROTEIN: UDP-glucuronic acid decarboxylase 1
LSAT_V11C100022440	1	68692722	68693901	protein SODIUM POTASSIUM ROOT DEFECTIVE 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022450	1	68737791	68741688	uncharacterized LOC111914896 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022460	1	68829457	68830065	protein SLOW GREEN 1, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100022470	1	68958409	68960720	uncharacterized LOC111914932 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022480	1	68966087	68969464	serine/threonine-protein kinase AFC1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022490	1	68974323	68980327	kinesin-like protein KIN-5B [Lactuca sativa (garden lettuce)]
LSAT_V11C100022500	1	69029622	69037172	uncharacterized LOC111914928 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022510	1	69033515	69036190	WAT1-related protein At2g37460 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022530	1	69124000	69126701	soluble inorganic pyrophosphatase 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022540	1	69157994	69163909	-
LSAT_V11C100022550	1	69166817	69168500	F-box/LRR-repeat protein At4g14103 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022560	1	69287151	69290001	uncharacterized LOC111914920 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022570	1	69292592	69297162	T-complex protein 1 subunit gamma [Lactuca sativa (garden lettuce)]
LSAT_V11C100022580	1	69299456	69301711	pentatricopeptide repeat-containing protein At3g53700, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100022590	1	69323458	69324818	putative F-box protein At1g67623 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022610	1	69369132	69369778	DNA repair protein RAD51 homolog A [Lactuca sativa (garden lettuce)]
LSAT_V11C100022620	1	69376158	69378159	ADP-ribosylation factor GTPase-activating protein AGD7 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022630	1	69378453	69385224	cation/H(+) antiporter 20 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022640	1	69401689	69410829	protein PHOTOPERIOD-INDEPENDENT EARLY FLOWERING 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022650	1	69442976	69445826	uncharacterized LOC111914909 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022660	1	69448290	69449692	uncharacterized LOC111914908 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022670	1	69482471	69482776	-
LSAT_V11C100022680	1	69482861	69483322	-
LSAT_V11C100022690	1	69485579	69486004	-
LSAT_V11C100022700	1	69590900	69593983	benzyl alcohol O-benzoyltransferase [Lactuca sativa (garden lettuce)]
LSAT_V11C100022710	1	69638041	69640028	benzyl alcohol O-benzoyltransferase [Lactuca sativa (garden lettuce)]
LSAT_V11C100022720	1	69648360	69648731	-
LSAT_V11C100022730	1	69698879	69702783	uncharacterized LOC111914905 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022740	1	69732115	69733843	histone-lysine N-methyltransferase SUVR3 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022760	1	69738388	69740611	plant cysteine oxidase 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022770	1	69846428	69848497	co-chaperone protein p23-2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022780	1	69859807	69863121	uncharacterized LOC111914898 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022790	1	69870032	69873669	FH protein interacting protein FIP2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022800	1	69970059	69971072	protein SRC1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022810	1	70017399	70021881	major allergen Pru ar 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022830	1	70032142	70035919	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [Lactuca sativa (garden lettuce)]
LSAT_V11C100022840	1	70044665	70047083	double-stranded RNA-binding protein 4 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022850	1	70048635	70048901	-
LSAT_V11C100022860	1	70048914	70049222	-
LSAT_V11C100022880	1	70052902	70054417	uncharacterized LOC111916597 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022890	1	70054540	70058468	uncharacterized LOC111916598 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022900	1	70061442	70062138	-
LSAT_V11C100022910	1	70064737	70066086	inactive protein RESTRICTED TEV MOVEMENT 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022920	1	70081784	70083168	binding partner of ACD11 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022930	1	70136395	70139400	protein QUIRKY [Lactuca sativa (garden lettuce)]
LSAT_V11C100022940	1	70140034	70142691	uncharacterized LOC111916603 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022950	1	70169881	70170834	-
LSAT_V11C100022970	1	70171473	70172588	molybdopterin synthase sulfur carrier subunit [Lactuca sativa (garden lettuce)]
LSAT_V11C100022980	1	70173264	70174646	uncharacterized LOC111916605 [Lactuca sativa (garden lettuce)]
LSAT_V11C100022990	1	70183592	70186643	rhomboid-like protein 15 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023000	1	70186725	70187983	uncharacterized LOC111916607 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023010	1	70219027	70219922	uncharacterized LOC111916609 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023020	1	70250381	70258257	ubiquitin C-terminal hydrolase 12 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023030	1	70261635	70263466	uncharacterized LOC111916613 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023050	1	70265229	70269051	mitogen-activated protein kinase 15 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023060	1	70321186	70323608	myosin-binding protein 7 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023070	1	70388405	70390003	tetrahydroberberine oxidase [Lactuca sativa (garden lettuce)]
LSAT_V11C100023080	1	70482598	70484196	tetrahydroberberine oxidase [Lactuca sativa (garden lettuce)]
LSAT_V11C100023090	1	70517420	70519018	tetrahydroberberine oxidase [Lactuca sativa (garden lettuce)]
LSAT_V11C100023120	1	70587307	70589720	calcium-dependent protein kinase 20 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023130	1	70664687	70671566	-
LSAT_V11C100023140	1	70760439	70766760	ABC transporter G family member 22 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023150	1	70789235	70791838	sucrose-phosphatase 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023160	1	70796209	70796697	uncharacterized LOC111916539 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023170	1	70813537	70816706	E3 ubiquitin-protein ligase RHF2A [Lactuca sativa (garden lettuce)]
LSAT_V11C100023180	1	70882140	70884443	fasciclin-like arabinogalactan protein 15 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023190	1	70923069	70926232	protein WVD2-like 4 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023200	1	70934301	70936588	-
LSAT_V11C100023220	1	70950885	70952995	calcium-dependent protein kinase 26 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023230	1	70964405	70967302	uncharacterized LOC111916628 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023240	1	70967904	70969201	uncharacterized LOC111916629 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023250	1	71053688	71055513	uncharacterized LOC111916631 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023260	1	71114142	71118179	receptor-like protein CLAVATA2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023270	1	71133082	71144961	cytochrome P450 97B2, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100023280	1	71136123	71137138	syntaxin-121 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023290	1	71149878	71156342	DExH-box ATP-dependent RNA helicase DExH1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023300	1	71160542	71161891	E3 ubiquitin-protein ligase PUB23 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023310	1	71184358	71186130	E3 ubiquitin-protein ligase PUB23 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023320	1	71186243	71187047	-
LSAT_V11C100023330	1	71195016	71196359	E3 ubiquitin-protein ligase PUB22 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023350	1	71263532	71264770	E3 ubiquitin-protein ligase PUB23 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023360	1	71267634	71271297	digalactosyldiacylglycerol synthase 1, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100023370	1	71283990	71285452	protein CHROMOSOME TRANSMISSION FIDELITY 7 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023380	1	71303440	71303982	major allergen Pru ar 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023390	1	71309838	71310380	major allergen Pru ar 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023400	1	71313377	71313919	major allergen Pru ar 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023410	1	71320555	71321097	major allergen Pru ar 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023420	1	71409265	71409978	-
LSAT_V11C100023430	1	71416507	71416877	-
LSAT_V11C100023440	1	71496806	71498721	2-Cys peroxiredoxin BAS1, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100023450	1	71541000	71541569	-
LSAT_V11C100023460	1	71574705	71575324	-
LSAT_V11C100023470	1	71575677	71575925	-
LSAT_V11C100023480	1	71579936	71580661	NDR1/HIN1-like protein 3 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023490	1	71667591	71668032	-
LSAT_V11C100023500	1	71688855	71696430	putative HVA22-like protein g [Lactuca sativa (garden lettuce)]
LSAT_V11C100023510	1	71701002	71701718	probable CCR4-associated factor 1 homolog 11 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023520	1	71752489	71754522	ubiquitin-conjugating enzyme E2 variant 1D [Lactuca sativa (garden lettuce)]
LSAT_V11C100023530	1	71792047	71793236	uncharacterized LOC111916648 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023540	1	71827651	71828001	-
LSAT_V11C100023550	1	71896133	71898008	-
LSAT_V11C100023570	1	71970157	71971215	-
LSAT_V11C100023580	1	72057915	72061836	-
LSAT_V11C100023590	1	72062550	72062921	-
LSAT_V11C100023600	1	72087834	72090826	uncharacterized LOC111916653 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023610	1	72109132	72112005	-
LSAT_V11C100023620	1	72118226	72121099	receptor-like protein 20 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023630	1	72127320	72130193	receptor-like protein 20 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023640	1	72134877	72135326	40S ribosomal protein S17 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023650	1	72158842	72159840	secoisolariciresinol dehydrogenase [Lactuca sativa (garden lettuce)]
LSAT_V11C100023660	1	72171775	72173893	secoisolariciresinol dehydrogenase [Lactuca sativa (garden lettuce)]
LSAT_V11C100023680	1	72229793	72231866	secoisolariciresinol dehydrogenase [Lactuca sativa (garden lettuce)]
LSAT_V11C100023710	1	72301978	72302660	-
LSAT_V11C100023720	1	72333227	72334804	uncharacterized LOC111916546 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023730	1	72348131	72352353	secoisolariciresinol dehydrogenase [Lactuca sativa (garden lettuce)]
LSAT_V11C100023740	1	72440975	72441748	secoisolariciresinol dehydrogenase [Lactuca sativa (garden lettuce)]
LSAT_V11C100023750	1	72471714	72473112	secoisolariciresinol dehydrogenase [Lactuca sativa (garden lettuce)]
LSAT_V11C100023760	1	72484438	72486707	-
LSAT_V11C100023770	1	72517968	72520162	UPF0496 protein At3g19330 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023780	1	72645755	72646965	-
LSAT_V11C100023790	1	72659554	72663009	mRNA-decapping enzyme-like protein [Lactuca sativa (garden lettuce)]
LSAT_V11C100023800	1	72663628	72664492	casparian strip membrane protein 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023810	1	72671883	72672986	60S ribosomal protein L21-2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023820	1	72830225	72830843	-
LSAT_V11C100023830	1	72842259	72842813	mitochondrial import inner membrane translocase subunit TIM23-2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023840	1	72900400	72900975	dirigent protein 21 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023850	1	72902200	72902448	-
LSAT_V11C100023860	1	72902521	72902962	-
LSAT_V11C100023870	1	72903045	72903468	-
LSAT_V11C100023880	1	72905539	72905929	-
LSAT_V11C100023890	1	72909525	72910100	dirigent protein 21-like [Lactuca sativa (garden lettuce)]
LSAT_V11C100023900	1	72930477	72933099	zinc finger BED domain-containing protein RICESLEEPER 1-like [Lactuca sativa (garden lettuce)]
LSAT_V11C100023930	1	73003226	73004300	-
LSAT_V11C100023940	1	73048131	73048843	pterocarpan synthase 1-like [Lactuca sativa (garden lettuce)]
LSAT_V11C100023960	1	73137394	73137924	-
LSAT_V11C100023970	1	73138371	73141556	uncharacterized LOC111897236 [Lactuca sativa (garden lettuce)]
LSAT_V11C100023980	1	73455607	73463093	kinesin-like protein KIN-7K, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100023990	1	73467053	73467648	-
LSAT_V11C100024000	1	73484575	73485478	-
LSAT_V11C100024010	1	73495974	73501827	uncharacterized LOC111916677 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024030	1	73525312	73529420	receptor-like protein 7 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024040	1	73534166	73538541	receptor-like protein 7 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024050	1	73542481	73542978	ubiquitin-like domain-containing CTD phosphatase [Lactuca sativa (garden lettuce)]
LSAT_V11C100024060	1	73546582	73550245	receptor-like protein 9DC3 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024070	1	73546641	73552732	-
LSAT_V11C100024080	1	73588677	73589728	-
LSAT_V11C100024090	1	73603361	73607253	receptor-like protein 6 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024110	1	73613406	73614012	-
LSAT_V11C100024120	1	73674908	73677832	receptor-like protein 7 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024130	1	73697219	73697779	-
LSAT_V11C100024140	1	73702411	73702735	-
LSAT_V11C100024160	1	73705990	73707616	receptor-like protein 20 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024170	1	73710057	73711361	receptor-like protein 7 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024180	1	73723121	73725900	-
LSAT_V11C100024200	1	73749353	73750027	-
LSAT_V11C100024210	1	73755884	73756843	-
LSAT_V11C100024220	1	73800638	73803516	lipid phosphate phosphatase delta [Lactuca sativa (garden lettuce)]
LSAT_V11C100024230	1	73896707	73899316	myb-related protein 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024250	1	73927692	73928591	-
LSAT_V11C100024260	1	73928630	73929622	-
LSAT_V11C100024270	1	73929674	73930993	-
LSAT_V11C100024280	1	73977730	73980379	myb-related protein 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024290	1	74000425	74001554	-
LSAT_V11C100024300	1	74001579	74003843	-
LSAT_V11C100024310	1	74054986	74057205	myb-related protein 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024320	1	74062544	74064751	-
LSAT_V11C100024330	1	74081917	74082326	-
LSAT_V11C100024350	1	74093990	74099163	uncharacterized LOC111900934 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024360	1	74134072	74136936	-
LSAT_V11C100024370	1	74169466	74174435	-
LSAT_V11C100024380	1	74179775	74181971	PHD finger protein ING2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024390	1	74194078	74196033	uncharacterized LOC111900858 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024400	1	74224767	74228219	protein FAR1-RELATED SEQUENCE 5-like [Lactuca sativa (garden lettuce)]
LSAT_V11C100024410	1	74243010	74245538	protein SINE1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024420	1	74245970	74247681	ADP-glucose phosphorylase [Lactuca sativa (garden lettuce)]
LSAT_V11C100024430	1	74248952	74251177	-
LSAT_V11C100024450	1	74262271	74262618	-
LSAT_V11C100024460	1	74262710	74263057	-
LSAT_V11C100024470	1	74263127	74263775	-
LSAT_V11C100024490	1	74303605	74306496	uncharacterized LOC111900806 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024500	1	74392158	74394697	uncharacterized LOC111900796 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024510	1	74415187	74416188	-
LSAT_V11C100024520	1	74416203	74417574	-
LSAT_V11C100024530	1	74473017	74476050	tubulin alpha-5 chain [Lactuca sativa (garden lettuce)]
LSAT_V11C100024540	1	74478133	74479655	40S ribosomal protein S5 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024550	1	74519530	74521585	mediator of RNA polymerase II transcription subunit 7a [Lactuca sativa (garden lettuce)]
LSAT_V11C100024560	1	74522274	74524512	serine/arginine-rich SC35-like splicing factor SCL33 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024570	1	74532734	74533774	F-box/kelch-repeat protein At2g44130 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024590	1	74980271	74984002	-
LSAT_V11C100024600	1	75103689	75107809	fatty acyl-CoA reductase 2, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100024610	1	75140222	75144615	conserved oligomeric Golgi complex subunit 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024620	1	75145681	75147306	uncharacterized LOC111918503 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024630	1	75148852	75150292	expansin-A15 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024650	1	75227698	75229990	NAC domain-containing protein 87 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024660	1	75254752	75256589	aquaporin SIP1-1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024670	1	75257249	75258159	casparian strip membrane protein 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024680	1	75274627	75275915	uncharacterized LOC111918498 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024690	1	75348764	75350362	-
LSAT_V11C100024700	1	75359086	75362611	-
LSAT_V11C100024710	1	75372414	75372956	uncharacterized LOC111918497 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024720	1	75381355	75383765	N-carbamoylputrescine amidase [Lactuca sativa (garden lettuce)]
LSAT_V11C100024730	1	75388869	75392318	glucan endo-1,3-beta-glucosidase 14 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024740	1	75444275	75446028	ferredoxin, root R-B1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024750	1	75448597	75450396	60S ribosomal protein L10a-1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024760	1	75476837	75479255	BURP domain-containing protein 3 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024770	1	75505422	75508260	transmembrane 9 superfamily member 5 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024780	1	75721612	75723038	CEN-like protein 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024790	1	75737395	75742518	-
LSAT_V11C100024800	1	75781915	75782792	-
LSAT_V11C100024810	1	75846633	75848714	patellin-3 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024820	1	75871114	75872295	beta-1,6-galactosyltransferase GALT29A [Lactuca sativa (garden lettuce)]
LSAT_V11C100024830	1	75902762	75905855	protein SUPPRESSOR OF K(+) TRANSPORT GROWTH DEFECT 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024840	1	75911810	75915790	subtilisin-like serine-protease S [Lactuca sativa (garden lettuce)]
LSAT_V11C100024850	1	75937813	75942959	subtilisin-like serine-protease S [Lactuca sativa (garden lettuce)]
LSAT_V11C100024860	1	76074874	76077291	uncharacterized LOC111886046 [Lactuca sativa (garden lettuce)]
LSAT_V11C100024870	1	76105526	76106500	-
LSAT_V11C100024880	1	76109287	76110228	-
